Date,Time,Digital code,Letter code,Unit,Currency name,"Official hrivnya exchange rates, UAH"
11.09.2020,00.00,978,EUR,1,Euro,32.9687
12.09.2020,00.00,978,EUR,1,Euro,32.9687
13.09.2020,00.00,978,EUR,1,Euro,32.9687
14.09.2020,00.00,978,EUR,1,Euro,33.0674
15.09.2020,00.00,978,EUR,1,Euro,33.2476
16.09.2020,00.00,978,EUR,1,Euro,33.3441
17.09.2020,00.00,978,EUR,1,Euro,33.3877
18.09.2020,00.00,978,EUR,1,Euro,33.1744
19.09.2020,00.00,978,EUR,1,Euro,33.1744
20.09.2020,00.00,978,EUR,1,Euro,33.1744
21.09.2020,00.00,978,EUR,1,Euro,33.3456
22.09.2020,00.00,978,EUR,1,Euro,33.1996
23.09.2020,00.00,978,EUR,1,Euro,33.1151
24.09.2020,00.00,978,EUR,1,Euro,32.9609
25.09.2020,00.00,978,EUR,1,Euro,32.8942
26.09.2020,00.00,978,EUR,1,Euro,32.8942
27.09.2020,00.00,978,EUR,1,Euro,32.8942
28.09.2020,00.00,978,EUR,1,Euro,32.8763
29.09.2020,00.00,978,EUR,1,Euro,33.0376
30.09.2020,00.00,978,EUR,1,Euro,33.1309
01.10.2020,00.00,978,EUR,1,Euro,33.1643
02.10.2020,00.00,978,EUR,1,Euro,33.3282
03.10.2020,00.00,978,EUR,1,Euro,33.3282
04.10.2020,00.00,978,EUR,1,Euro,33.3282
05.10.2020,00.00,978,EUR,1,Euro,33.2324
06.10.2020,00.00,978,EUR,1,Euro,33.4037
07.10.2020,00.00,978,EUR,1,Euro,33.4822
08.10.2020,00.00,978,EUR,1,Euro,33.3303
09.10.2020,00.00,978,EUR,1,Euro,33.2799
10.10.2020,00.00,978,EUR,1,Euro,33.2799
11.10.2020,00.00,978,EUR,1,Euro,33.2799
12.10.2020,00.00,978,EUR,1,Euro,33.2791
13.10.2020,00.00,978,EUR,1,Euro,33.3398
14.10.2020,00.00,978,EUR,1,Euro,33.3398
15.10.2020,00.00,978,EUR,1,Euro,33.3935
16.10.2020,00.00,978,EUR,1,Euro,33.1764
17.10.2020,00.00,978,EUR,1,Euro,33.1764
18.10.2020,00.00,978,EUR,1,Euro,33.1764
19.10.2020,00.00,978,EUR,1,Euro,33.3018
20.10.2020,00.00,978,EUR,1,Euro,33.4343
21.10.2020,00.00,978,EUR,1,Euro,33.5044
22.10.2020,00.00,978,EUR,1,Euro,33.5312
23.10.2020,00.00,978,EUR,1,Euro,33.4106
24.10.2020,00.00,978,EUR,1,Euro,33.4106
25.10.2020,00.00,978,EUR,1,Euro,33.4106
26.10.2020,00.00,978,EUR,1,Euro,33.549
27.10.2020,00.00,978,EUR,1,Euro,33.4908
28.10.2020,00.00,978,EUR,1,Euro,33.5578
29.10.2020,00.00,978,EUR,1,Euro,33.3133
30.10.2020,00.00,978,EUR,1,Euro,33.2984
31.10.2020,00.00,978,EUR,1,Euro,33.2984
01.11.2020,00.00,978,EUR,1,Euro,33.2984
02.11.2020,00.00,978,EUR,1,Euro,33.2475
03.11.2020,00.00,978,EUR,1,Euro,33.2917
04.11.2020,00.00,978,EUR,1,Euro,33.4806
05.11.2020,00.00,978,EUR,1,Euro,33.4249
06.11.2020,00.00,978,EUR,1,Euro,33.5819
07.11.2020,00.00,978,EUR,1,Euro,33.5819
08.11.2020,00.00,978,EUR,1,Euro,33.5819
09.11.2020,00.00,978,EUR,1,Euro,33.4245
10.11.2020,00.00,978,EUR,1,Euro,33.3938
11.11.2020,00.00,978,EUR,1,Euro,33.2006
12.11.2020,00.00,978,EUR,1,Euro,33.1441
13.11.2020,00.00,978,EUR,1,Euro,33.266
14.11.2020,00.00,978,EUR,1,Euro,33.266
15.11.2020,00.00,978,EUR,1,Euro,33.266
16.11.2020,00.00,978,EUR,1,Euro,33.2118
17.11.2020,00.00,978,EUR,1,Euro,33.241
18.11.2020,00.00,978,EUR,1,Euro,33.3964
19.11.2020,00.00,978,EUR,1,Euro,33.3608
20.11.2020,00.00,978,EUR,1,Euro,33.4353
21.11.2020,00.00,978,EUR,1,Euro,33.4353
22.11.2020,00.00,978,EUR,1,Euro,33.4353
23.11.2020,00.00,978,EUR,1,Euro,33.6266
24.11.2020,00.00,978,EUR,1,Euro,33.7553
25.11.2020,00.00,978,EUR,1,Euro,33.6801
26.11.2020,00.00,978,EUR,1,Euro,33.784
27.11.2020,00.00,978,EUR,1,Euro,33.8455
28.11.2020,00.00,978,EUR,1,Euro,33.8455
29.11.2020,00.00,978,EUR,1,Euro,33.8455
30.11.2020,00.00,978,EUR,1,Euro,33.9596
01.12.2020,00.00,978,EUR,1,Euro,34.1456
02.12.2020,00.00,978,EUR,1,Euro,34.2157
03.12.2020,00.00,978,EUR,1,Euro,34.316
04.12.2020,00.00,978,EUR,1,Euro,34.4047
05.12.2020,00.00,978,EUR,1,Euro,34.4047
06.12.2020,00.00,978,EUR,1,Euro,34.4047
07.12.2020,00.00,978,EUR,1,Euro,34.3895
08.12.2020,00.00,978,EUR,1,Euro,34.2586
09.12.2020,00.00,978,EUR,1,Euro,34.0546
10.12.2020,00.00,978,EUR,1,Euro,33.9558
11.12.2020,00.00,978,EUR,1,Euro,33.9946
12.12.2020,00.00,978,EUR,1,Euro,33.9946
13.12.2020,00.00,978,EUR,1,Euro,33.9946
14.12.2020,00.00,978,EUR,1,Euro,33.8941
15.12.2020,00.00,978,EUR,1,Euro,33.888
16.12.2020,00.00,978,EUR,1,Euro,33.6897
17.12.2020,00.00,978,EUR,1,Euro,33.8021
18.12.2020,00.00,978,EUR,1,Euro,34.0789
19.12.2020,00.00,978,EUR,1,Euro,34.0789
20.12.2020,00.00,978,EUR,1,Euro,34.0789
21.12.2020,00.00,978,EUR,1,Euro,34.1018
22.12.2020,00.00,978,EUR,1,Euro,34.1811
23.12.2020,00.00,978,EUR,1,Euro,34.5669
24.12.2020,00.00,978,EUR,1,Euro,34.6156
25.12.2020,00.00,978,EUR,1,Euro,34.6156
26.12.2020,00.00,978,EUR,1,Euro,34.6156
27.12.2020,00.00,978,EUR,1,Euro,34.6156
28.12.2020,00.00,978,EUR,1,Euro,34.5601
29.12.2020,00.00,978,EUR,1,Euro,34.6458
30.12.2020,00.00,978,EUR,1,Euro,34.6375
31.12.2020,00.00,978,EUR,1,Euro,34.7396
01.01.2021,00.00,978,EUR,1,Euro,34.7396
02.01.2021,00.00,978,EUR,1,Euro,34.7396
03.01.2021,00.00,978,EUR,1,Euro,34.7396
04.01.2021,00.00,978,EUR,1,Euro,34.7396
05.01.2021,00.00,978,EUR,1,Euro,34.9389
06.01.2021,00.00,978,EUR,1,Euro,34.846
07.01.2021,00.00,978,EUR,1,Euro,34.846
08.01.2021,00.00,978,EUR,1,Euro,34.846
09.01.2021,00.00,978,EUR,1,Euro,34.846
10.01.2021,00.00,978,EUR,1,Euro,34.846
11.01.2021,00.00,978,EUR,1,Euro,34.909
12.01.2021,00.00,978,EUR,1,Euro,34.2817
13.01.2021,00.00,978,EUR,1,Euro,34.0787
14.01.2021,00.00,978,EUR,1,Euro,34.0373
15.01.2021,00.00,978,EUR,1,Euro,33.9888
16.01.2021,00.00,978,EUR,1,Euro,34.0121
17.01.2021,00.00,978,EUR,1,Euro,34.0121
18.01.2021,00.00,978,EUR,1,Euro,34.0121
19.01.2021,00.00,978,EUR,1,Euro,34.0158
20.01.2021,00.00,978,EUR,1,Euro,34.1555
21.01.2021,00.00,978,EUR,1,Euro,34.1488
22.01.2021,00.00,978,EUR,1,Euro,34.3651
23.01.2021,00.00,978,EUR,1,Euro,34.3651
24.01.2021,00.00,978,EUR,1,Euro,34.3651
25.01.2021,00.00,978,EUR,1,Euro,34.2526
26.01.2021,00.00,978,EUR,1,Euro,34.2265
27.01.2021,00.00,978,EUR,1,Euro,34.1897
28.01.2021,00.00,978,EUR,1,Euro,34.1207
29.01.2021,00.00,978,EUR,1,Euro,34.1035
30.01.2021,00.00,978,EUR,1,Euro,34.1035
